Date,Location,MinTemp,MaxTemp,AvgTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Windspeed,Humidity9am,Humidity3pm,Humidity,Pressure9am,Pressure3pm,Pressure,Temp9am,Temp3pm
30/04/2017,MountGinini,9.7,23.7,24.95,0.2,SW,39,NNE,SE,17,17,6.5,100,18,73.5,1022.9,1023.3,1023.1,27.4,8.7
1/05/2017,MountGinini,11.4,18,16.7,0,SSE,39,N,SW,17,15,26,90,18,68.5,1024.5,1022.9,1023.7,21.9,11.4
2/05/2017,MountGinini,12.9,18.8,14.7,0,NNE,26,WNW,N,24,13,16.5,100,44,53,1026.6,1020.4,1023.5,14.9,13.6
3/05/2017,MountGinini,8.9,24.2,15.85,0,NNE,24,NW,N,11,11,13,100,33,99.5,1018.8,1023.3,1021.05,11.6,13.4
4/05/2017,MountGinini,13.6,22.5,16.55,3.8,NNE,28,E,NNW,26,11,7.5,100,43,69.5,1022.6,1021.9,1022.25,16.7,10
5/05/2017,MountGinini,11,19,18.05,1,W,33,N,N,24,48,12,98,41,72.5,1025.7,1013.9,1019.8,21.5,15.4
6/05/2017,MountGinini,7.6,21.7,15,1,SW,33,SSE,W,20,30,25,99,31,75.5,1019.8,1023.5,1021.65,16.4,12.2
7/05/2017,MountGinini,11.4,26.4,14.65,1.4,S,39,SSE,W,4,24,16.5,90,26,60,1012.9,1022.4,1017.65,15.3,11.3
8/05/2017,MountGinini,8.3,30.5,18.9,0,S,43,SSW,SSW,11,20,6.5,96,22,92,1007.1,1015.2,1011.15,12.6,11.9
9/05/2017,MountGinini,7.2,33.2,19.4,6.6,SSE,19,NW,S,15,11,3,100,25,58.5,1011.8,1008.9,1010.35,13,12.2
10/05/2017,MountGinini,9.5,26.6,20.2,3,NW,15,WNW,SSE,6,33,12.5,80,22,43.5,1022.7,1005.6,1014.15,13.4,13.1
11/05/2017,MountGinini,11,28.3,18.05,3.2,SSE,17,N,WSW,22,19,3,82,42,50,1026.6,1013.6,1020.1,12.5,7
12/05/2017,MountGinini,11.8,19,19.65,4.2,SSE,22,WNW,SSW,26,9,6.5,83,53,55,1027.3,1022.9,1025.1,12.7,11.3
13/05/2017,MountGinini,7.8,19.7,15.4,0.8,NNE,24,W,SW,17,19,8.5,100,28,64.5,1023.4,1024.5,1023.95,16.2,12.8
14/05/2017,MountGinini,7,19.8,13.75,1,NNW,33,N,WSW,37,26,8.5,100,37,81.5,1023,1024.2,1023.6,22.1,16.4
15/05/2017,MountGinini,6.9,22.2,13.4,0,WNW,24,SW,S,6,17,8.5,94,48,85,1023.4,1018.1,1020.75,23.7,10.6
16/05/2017,MountGinini,10.2,20.4,14.55,0,NW,41,NW,SE,26,24,13.5,98,35,81.5,1020.6,1021.6,1021.1,19.9,7.6
17/05/2017,MountGinini,9.1,20.2,15.3,0.2,SSW,43,WNW,N,13,19,3,99,31,48,1018.7,1019.2,1018.95,12.4,12.3
18/05/2017,MountGinini,4,20.2,14.65,4.6,SW,37,N,NNE,35,20,12,99,28,80,1025.4,1016.6,1021,11.4,21
19/05/2017,MountGinini,9.4,18.3,12.1,4.6,SW,24,SW,N,7,20,19.5,98,74,65.5,1024.3,1016.1,1020.2,11.8,16
20/05/2017,MountGinini,8.1,22.3,13.85,0.6,SSE,17,SSE,NNW,20,19,11,98,100,81,1014.2,1024.2,1019.2,12.6,14.6
21/05/2017,MountGinini,11.8,24.1,15.2,0.2,N,37,NE,NW,20,15,5.5,100,99,77.5,1026.6,1018.6,1022.6,13.9,16.3
22/05/2017,MountGinini,13.1,19.6,17.95,0,N,17,NNW,N,28,13,5,99,66,68.5,1036.8,1010.8,1023.8,13.4,8.4
23/05/2017,MountGinini,13.1,26,16.35,0.4,N,30,NNW,WSW,20,19,17.5,99,49,79.5,1033.3,1030.1,1031.7,12.5,10.5
24/05/2017,MountGinini,5.9,33.2,19.55,0,NW,46,WNW,SSW,4,11,13,98,48,73,1026.5,1034.1,1030.3,13,11.2
25/05/2017,MountGinini,4.4,32.7,19.55,0,NW,43,NNW,SSW,13,15,16.5,99,51,73.5,1018.7,1029.5,1024.1,12.3,12
26/05/2017,MountGinini,5.4,26.1,18.55,0,S,37,ESE,W,22,7,13.5,98,90,99.5,1005.5,1022.4,1013.95,12.3,17
27/05/2017,MountGinini,14.3,25.4,15.75,0,SSE,24,NNE,WSW,6,26,10,94,38,74,1008.7,1013.3,1011,12.8,19.7
28/05/2017,MountGinini,8,32,19.85,1,SSE,20,SSE,NNW,7,17,23,84,49,67,1018.5,1002.9,1010.7,10.7,13.5
29/05/2017,MountGinini,1.6,34.5,20,0,SE,19,E,NNW,0,17,18,98,51,67.5,1023.2,1009.1,1016.15,15.2,12.9
30/05/2017,MountGinini,3,25.4,18.05,1,ESE,30,NW,SSW,0,22,17.5,100,53,55,1029.3,1018.7,1024,24.3,6.4
31/05/2017,MountGinini,6.3,32.3,14.2,6.6,ENE,30,WSW,S,24,37,13,98,59,72,1032,1023.1,1027.55,25.6,10.8
1/06/2017,MountGinini,8.8,26.6,19.3,0.8,E,22,WNW,N,20,22,11.5,84,68,55.5,1031.8,1027.9,1029.85,14.2,17.2
2/06/2017,MountGinini,3.8,33.5,17.7,0.2,S,22,NW,N,30,13,4.5,99,41,56,1027.9,1029.2,1028.55,13.1,7
3/06/2017,MountGinini,4.8,23.4,18.65,0,S,37,WNW,W,0,13,6.5,100,32,35.5,1019.2,1028.5,1023.85,18.6,11
4/06/2017,MountGinini,6.2,22.4,14.1,6,S,37,NW,SSW,6,26,9,98,32,100,1020.5,1023.5,1022,25.4,10.1
5/06/2017,MountGinini,11.6,22.3,14.3,0,S,28,NW,S,6,39,5.5,97,28,63.5,1015.7,1014.8,1015.25,15.2,15.3
6/06/2017,MountGinini,7.3,29.4,16.95,0.2,N,26,NNW,SSE,22,22,21.5,100,30,78,999.9,1017.9,1008.9,21.7,20.3
7/06/2017,MountGinini,3.9,31.3,18.35,0,NE,31,N,W,28,30,18,100,98,70.5,1013.5,1009.9,1011.7,17.4,13.2
8/06/2017,MountGinini,2.2,33.8,17.6,2.2,N,37,SSW,SSW,19,22,5.5,98,100,69,1018.9,1001.9,1010.4,18.9,13.5
9/06/2017,MountGinini,3,34.2,18,0.2,SSW,28,S,SW,28,33,14,98,70,70,1019.6,1012.7,1016.15,14.6,17
10/06/2017,MountGinini,2.1,25,18.6,0,SW,46,SSE,SSE,11,17,6.5,95,64,65.5,1013.9,1018.7,1016.3,13.4,19.7
11/06/2017,MountGinini,8.3,19,13.55,0,WSW,19,SE,SSE,28,37,11,98,60,53.5,1003.2,1017.2,1010.2,15.4,16.2
12/06/2017,MountGinini,7.7,25.9,13.65,0,W,17,E,SE,7,24,12,100,40,80,1011.4,1010.9,1011.15,17.3,12.2
13/06/2017,MountGinini,7.2,24.8,16.8,0,W,24,ENE,N,13,24,3,100,65,67.5,1011.5,1005.7,1008.6,21.6,13.3
14/06/2017,MountGinini,8.6,26.6,16,0,ESE,20,NNW,NNE,30,26,17,100,52,64,1023.1,1013.4,1018.25,24.8,13.3
15/06/2017,MountGinini,4.1,31.7,17.6,6.4,W,19,NNW,ESE,17,22,14,98,48,59.5,1030.8,1011.8,1021.3,23.3,17.4
16/06/2017,MountGinini,10,20.6,17.9,0.2,W,33,N,NNE,7,22,4,89,78,65,1036.6,1024.7,1030.65,24,22.9
17/06/2017,MountGinini,4.2,23.6,15.3,3,SSW,57,WSW,N,11,30,3,100,34,66,1037.2,1031.1,1034.15,12,11.8
18/06/2017,MountGinini,10.8,23.3,13.9,0.2,WNW,26,NE,N,19,19,5.5,100,38,45,1034,1035.3,1034.65,15.1,16.6
19/06/2017,MountGinini,13.3,22.1,17.05,0.6,W,30,E,N,31,24,8.5,100,58,58,1029.9,1033.2,1031.55,14.4,15.8
20/06/2017,MountGinini,10.8,17.4,17.7,0.2,NNW,28,N,N,22,54,13,98,96,62,1012.7,1031.5,1022.1,13.6,14.9
21/06/2017,MountGinini,6.7,18.5,14.1,0,NE,20,WNW,W,22,35,5,100,83,79.5,1010,1024.2,1017.1,18.3,14.4
22/06/2017,MountGinini,9.4,21.9,12.6,0,SSE,17,NNW,NNW,41,24,16,99,56,81.5,1024,1008.7,1016.35,13.3,16.3
23/06/2017,MountGinini,4.5,24.7,15.65,0.2,SSE,15,ESE,N,4,9,16.5,99,70,67.5,1029.6,1011.9,1020.75,12.7,21.9
24/06/2017,MountGinini,1.7,22.9,14.6,0.2,SE,20,SSE,N,13,19,20.5,100,81,62,1033.5,1023.3,1028.4,13.6,16.3
25/06/2017,MountGinini,4.6,23.7,12.3,0,NNW,33,SSE,W,20,30,28.5,76,65,57.5,1032.4,1029.8,1031.1,10.9,12.7
1/01/2015,Ballarat,8,23.9,14.15,0.4,N,39,WSW,WNW,17,26,18,79,98,70.5,1031.7,1031.6,1031.65,9.5,12.1
2/01/2015,Ballarat,11.2,19.5,15.95,0,SW,44,SW,SSW,20,19,30.5,74,96,56.5,1029.6,1029.5,1029.55,11,14
3/01/2015,Ballarat,7.7,20.3,15.35,0,SW,57,NNW,S,19,22,48,99,75,56.5,1020.9,1028.7,1024.8,12.2,20.8
4/01/2015,Ballarat,5.6,27,14,0,N,35,SSE,SSE,11,9,27,100,74,57,1017.8,1025.4,1021.6,14.5,25.9
5/01/2015,Ballarat,7,17.7,16.3,0.4,ESE,24,E,SE,20,30,24,83,68,47.5,1022.1,1017.9,1020,12.5,17.7
6/01/2015,Ballarat,7.4,24.5,12.35,1.6,SSE,50,NE,ENE,26,20,18.5,87,63,54.5,1020.5,1014.2,1017.35,12.3,22.3
7/01/2015,Ballarat,7.2,26.1,15.95,0.8,SSW,48,NW,WNW,7,20,26,100,51,54,1014,1021.1,1017.55,15.8,28.8
8/01/2015,Ballarat,3.7,22.9,16.65,0,SSE,37,SSE,NW,22,20,10,100,41,77,1023.9,1016.5,1020.2,11.9,30.1
9/01/2015,Ballarat,4.5,31.8,13.3,0,N,22,SW,S,39,24,23.5,98,65,64,1029,1011.7,1020.35,11.6,11.6
10/01/2015,Ballarat,4.6,18.5,18.15,0,N,33,WNW,SSE,26,4,25,74,84,61,1025.1,1024.6,1024.85,13.2,13
11/01/2015,Ballarat,9.5,19.8,11.55,1,N,46,NW,SSW,17,20,33,99,55,52.5,1019.2,1027,1023.1,10.9,14.8
12/01/2015,Ballarat,3.1,26.1,14.65,0,N,48,SSE,SSE,22,30,11,90,86,58.5,1021.5,1023,1022.25,11.8,13.6
13/01/2015,Ballarat,1.1,23.6,14.6,0,SSE,22,NE,W,28,11,29.5,92,80,92.5,1029,1015.7,1022.35,20.3,13.8
14/01/2015,Ballarat,10,13.3,12.35,0,NW,37,NNE,WNW,31,24,26.5,72,54,86,1023.4,1022.7,1023.05,15.1,18.6
15/01/2015,Ballarat,3.9,17.7,11.65,2.2,NNW,44,NNE,W,26,31,18,99,65,73.5,1017.3,1026.9,1022.1,17.7,21.3
16/01/2015,Ballarat,3.8,14.5,10.8,10,WNW,48,SW,S,35,26,25.5,80,86,86.5,1021.8,1021.2,1021.5,10.3,23.3
17/01/2015,Ballarat,5.7,14.8,9.15,13.2,W,30,W,N,15,9,27,98,66,71.5,1035.3,1013.3,1024.3,10.4,19.9
18/01/2015,Ballarat,8.2,17.4,10.25,2.4,NW,26,ESE,NNW,19,28,21,96,65,78.5,1038.2,1024.4,1031.3,14.3,23
19/01/2015,Ballarat,10.1,22.8,12.8,3.2,N,26,NNW,NNW,26,22,28.5,74,73,87.5,1035.5,1034.9,1035.2,16.7,19.5
20/01/2015,Ballarat,8.4,22.4,16.45,0.2,N,41,W,WSW,17,9,33,100,68,79,1030,1035.2,1032.6,8.8,22.8
21/01/2015,Ballarat,8.7,26.1,15.4,0.6,NNW,30,SW,W,19,24,20.5,99,66,61,1028.2,1031.7,1029.95,8.3,28.7
22/01/2015,Ballarat,2.5,26,17.4,4,WSW,39,NNE,W,19,24,24,98,49,48.5,1026.4,1027,1026.7,6.4,19.9
23/01/2015,Ballarat,4.2,15.8,14.25,0,WNW,50,SSW,N,26,20,15,88,87,50,1017.8,1025.2,1021.5,9.3,18.7
24/01/2015,Ballarat,7.8,17.7,10,0,NW,43,WSW,SSE,22,20,15,71,90,59.5,1013.7,1022.9,1018.3,9.5,23.3
25/01/2015,Ballarat,6.4,21,12.75,0,W,30,NNE,NNE,19,9,23,67,93,59.5,1020.2,1014.9,1017.55,11.7,18.7
26/01/2015,Ballarat,2.7,16.3,13.7,8,SW,50,SSE,N,20,19,25,61,76,61.5,1024.4,1012.8,1018.6,11.2,13.3
27/01/2015,Ballarat,1.3,13.2,9.5,0,WSW,37,SSW,W,24,19,31.5,98,80,61,1028.1,1019.8,1023.95,12.4,15.2
28/01/2015,Ballarat,8.2,12,7.25,2.8,WSW,22,SE,WNW,13,24,38,98,68,64.5,1028.9,1024,1026.45,17.2,19.5
29/01/2015,Ballarat,8.3,15.5,10.1,2.4,SSE,13,NNE,SW,11,22,36,100,92,67.5,1025.3,1026.8,1026.05,9.1,28.1
30/01/2015,Ballarat,5.9,17.1,11.9,4.4,NNE,26,SW,NNW,7,17,23,98,78,55,1019.6,1026.2,1022.9,8.9,31
31/01/2015,Ballarat,7.2,18.8,11.5,0.4,NNW,39,NW,NNE,28,17,28,95,72,78,1020.1,1021.8,1020.95,5.9,16.3
1/02/2015,Ballarat,3.6,21.6,13,1.6,N,43,W,S,28,17,28,85,71,69,1028.5,1016.8,1022.65,10.7,18.4
2/02/2015,Ballarat,-2.6,17.2,12.6,0,SW,33,NE,WNW,7,31,30.5,83,68,58.5,1033.2,1020.3,1026.75,9.8,23.2
3/02/2015,Ballarat,4.9,22.5,7.3,0,WNW,24,NW,WNW,22,37,19.5,78,80,54.5,1033.3,1028.5,1030.9,10.2,15.7
4/02/2015,Ballarat,-1.4,22.9,13.7,2.8,W,22,SW,NNE,24,33,30.5,82,76,66,1034.3,1031.1,1032.7,10.3,17.7
5/02/2015,Ballarat,6.4,24.3,10.75,2,WNW,28,WNW,WSW,11,26,28,98,68,60,1033.8,1031.5,1032.65,9.5,24.8
6/02/2015,Ballarat,6.6,16.5,15.35,0,WSW,35,NE,SSE,9,39,19.5,77,61,88,1029.6,1032.7,1031.15,12.7,18.2
7/02/2015,Ballarat,1.4,14.9,11.55,3.2,SSW,41,NW,SSE,0,41,32,64,65,66.5,1028.6,1031.2,1029.9,14.8,16.6
8/02/2015,Ballarat,5.6,19.2,8.15,0.2,SW,24,NNW,SE,33,9,19.5,54,53,57.5,1021.7,1027.3,1024.5,12.8,23.2
9/02/2015,Ballarat,7,11.5,12.4,4,E,20,N,NE,17,20,27.5,73,98,54.5,1029,1023.9,1026.45,12.3,30.6
10/02/2015,Ballarat,-1.8,12.6,9.25,3.4,ENE,37,N,NNE,15,37,11,91,71,69,1022.5,1025.2,1023.85,14,31
11/02/2015,Ballarat,0,15.5,5.4,2.6,NNE,43,S,SW,33,26,22.5,80,71,60.5,1020.2,1026.3,1023.25,17.6,32.2
12/02/2015,Ballarat,3.4,16.1,7.75,0,NW,37,ENE,SSW,35,22,27.5,67,100,75,1016.8,1021.5,1019.15,11.6,18.6
13/02/2015,Ballarat,2.3,17,9.75,0,SSE,37,NW,WNW,13,31,38,84,82,62.5,1022.6,1018,1020.3,9.4,22.6
14/02/2015,Ballarat,3.4,17.5,9.65,0.2,SSE,56,WNW,SW,15,15,11.5,47,69,55,1027.3,1015.6,1021.45,11.2,30.8
15/02/2015,Ballarat,6,12.5,10.45,1.8,SSE,54,W,SSE,17,26,15,43,74,53.5,1027.4,1022.5,1024.95,6.9,24.6
16/02/2015,Ballarat,7.2,12,9.25,1.8,N,22,SE,SSE,0,20,21,61,100,71.5,1016.8,1025.9,1021.35,7.3,24.3
17/02/2015,Ballarat,6.3,12.6,9.6,3.4,S,39,SE,NE,17,24,23,32,86,68,1005.8,1023.9,1014.85,10.4,22.2
18/02/2015,Ballarat,4.5,13.2,9.45,0,SSE,37,NNE,SSW,6,22,26,78,88,68.5,1006.8,1012.1,1009.45,11.4,17.7
19/02/2015,Ballarat,0.6,14.8,8.85,0.8,SSE,33,N,NNW,17,7,11,83,81,67.5,1013.3,1002.9,1008.1,12.3,18.3
20/02/2015,Ballarat,3.4,18.9,7.7,0.2,S,33,WNW,WSW,15,43,16,69,82,63,1013.7,1004.9,1009.3,11,22.7
21/02/2015,Ballarat,-1.6,19.8,11.15,7,W,26,NW,NW,0,17,23,63,67,57.5,1016.9,1010.1,1013.5,8.5,29.7
22/02/2015,Ballarat,4.2,20.1,9.1,1,WNW,24,SW,SW,33,28,26,69,86,75.5,1024.6,1008.7,1016.65,7.8,29.2
23/02/2015,Ballarat,1.9,15.3,12.15,0,NNE,39,NNE,SE,15,30,24,97,77,88,1022.5,1018.6,1020.55,8.6,31.4
24/02/2015,Ballarat,3.5,18.7,8.6,0,S,50,NE,SSE,22,13,37,78,81,74.5,1030.9,1022.4,1026.65,7.9,33.4
25/02/2015,Ballarat,9.1,12.3,11.1,0,SSE,35,SSW,SSE,0,17,15.5,81,96,70,1034.1,1022.2,1028.15,9.3,30.6
26/02/2015,Ballarat,8.5,13.5,10.7,0,SSE,26,S,S,44,4,13,53,91,55.5,1032.7,1030.8,1031.75,12.3,23.5
27/02/2015,Ballarat,7.9,11.8,11,0,W,57,SSE,S,35,6,12,65,98,70.5,1026.8,1031.6,1029.2,14,28.4
28/02/2015,Ballarat,1.2,11.7,9.85,0.2,WSW,56,NNE,SW,6,28,31.5,100,71,68.5,1018,1029.6,1023.8,12.1,23.3
1/03/2015,Ballarat,-0.4,14.7,6.45,0,WSW,44,NNE,SSE,9,33,22.5,85,84,71.5,1025.8,1021,1023.4,11.3,28.3
2/03/2015,Ballarat,-3.9,11.9,7.15,2.6,N,35,SSE,SSE,0,9,15,48,21,82.5,1013,1019.7,1016.35,10.8,20.5
3/03/2015,Ballarat,1.2,13.4,4,0.2,N,22,S,N,15,24,16.5,41,9,71.5,1014.2,1022.7,1018.45,10.7,19.2
4/03/2015,Ballarat,4.8,12,7.3,0.8,NNE,31,SE,SSE,4,35,16.5,99,16,61.5,1013.2,1009,1011.1,6.5,21.4
5/03/2015,Ballarat,3.4,9.6,8.4,2.2,WNW,56,N,ENE,17,7,25,99,42,69.5,1028.2,1012,1020.1,7.4,30.5
6/03/2015,Ballarat,5.1,13.1,6.5,0.8,SW,48,W,NE,0,13,24,73,23,71.5,1035.5,1015.8,1025.65,8.6,37
7/03/2015,Ballarat,6,12,9.1,0.2,W,28,WNW,NNE,9,6,21,77,19,65.5,1033.6,1028.5,1031.05,11.1,20
8/03/2015,Ballarat,5,15.9,9,0,SW,39,WNW,W,30,13,10.5,43,19,80.5,1020.8,1033.4,1027.1,11.1,25.1
9/03/2015,Ballarat,2.4,16.4,10.45,0,SSE,31,SSE,SE,7,17,16.5,100,42,68.5,1021.5,1029.2,1025.35,10.1,14.8
10/03/2015,Ballarat,0.1,16.9,9.4,5.4,NE,35,N,SSE,22,17,11,70,93,64.5,1013,1013.2,1013.1,8.7,21.3
11/03/2015,Ballarat,-0.3,12.1,8.5,0.8,N,35,WSW,SSW,24,26,10.5,52,85,57.5,1013.2,1017,1015.1,4.2,30.1
12/03/2015,Ballarat,4.6,12.5,5.9,0,WSW,46,W,E,30,22,23,40,48,72.5,1017.8,1014.7,1016.25,7.8,34.1
13/03/2015,Ballarat,4.9,11.2,8.55,0,S,65,N,NE,11,37,25,31,37,74,1023.4,1010.6,1017,8.9,20.2
14/03/2015,Ballarat,-3.2,10.8,8.05,6.8,SSE,46,SSW,WNW,6,22,22.5,99,99,68.5,1013.2,1020.5,1016.85,9.1,22.1
15/03/2015,Ballarat,3,12.9,3.8,5.6,SSE,48,SE,WSW,19,37,32.5,86,64,67,1019.5,1019.7,1019.6,10.2,21.6
16/03/2015,Ballarat,4.1,12.1,7.95,0.6,SE,43,SSE,S,20,15,15,100,48,59.5,1025.9,1013.4,1019.65,10.4,27.8
17/03/2015,Ballarat,4.7,13.7,8.1,1,SW,28,SE,NW,26,11,38,65,36,57,1026.1,1020.4,1023.25,8.3,28.2
18/03/2015,Ballarat,3.4,12.8,9.2,0,WSW,28,NNE,ENE,11,6,15,74,33,59,1021.9,1024.9,1023.4,10.5,30.7
19/03/2015,Ballarat,-0.9,15,8.1,0,WSW,37,NW,WSW,17,20,42.5,99,40,54,1010,1023.4,1016.7,7.5,23.7
20/03/2015,Ballarat,4.2,17.1,7.05,0.4,WSW,35,SSW,WNW,17,33,13.5,100,23,72,1011.6,1017.7,1014.65,8.6,21.6
21/03/2015,Ballarat,5.3,12.4,10.65,0,SSE,28,SW,N,2,39,19.5,77,43,66.5,1003.1,1008.1,1005.6,6.1,17.2
22/03/2015,Ballarat,6.6,13.2,8.85,13.8,WSW,30,SE,NNE,28,11,25,28,38,71.5,1018.5,1007,1012.75,7,21.4
23/03/2015,Ballarat,1.2,11.1,9.9,0,N,31,NE,SSE,17,22,28,27,29,69.5,1026.1,1005.2,1015.65,8.2,25.4
24/03/2015,Ballarat,3.2,9,6.15,5.4,N,44,SSE,SSE,15,11,25,100,25,65,1032.4,1019.5,1025.95,6.4,31.9
25/03/2015,Ballarat,3.3,8.4,6.1,0.8,W,44,S,NNE,4,28,14,78,27,58,1026.9,1025.6,1026.25,8.9,28.1
26/03/2015,Ballarat,-0.1,8.2,5.85,0,N,44,SE,WSW,20,13,28,52,28,59,1018.6,1030,1024.3,9.3,13.5
27/03/2015,Ballarat,1.4,6.7,4.05,0,NW,81,ENE,WSW,50,39,23,100,30,62.5,1023.6,1021.5,1022.55,6.8,23.2
28/03/2015,Ballarat,4.1,8.9,4.05,0,S,46,NNW,N,20,26,9.5,72,37,51,1027.3,1017.9,1022.6,7.2,30.8
29/03/2015,Ballarat,1.1,10.6,6.5,0.4,SSE,43,SW,SW,11,15,11,75,31,62,1024.9,1023.2,1024.05,8.5,37.8
30/03/2015,Ballarat,-5.6,11.3,5.85,1.6,WNW,57,SW,NNW,26,20,9.5,63,28,68,1018.2,1024.6,1021.4,2,32.3
31/03/2015,Ballarat,-4.2,13.5,2.85,0,NW,65,SSW,WSW,20,30,7.5,33,32,64,1016.1,1021.1,1018.6,3.5,26.8
1/04/2015,Ballarat,3.2,10.4,4.65,0,N,43,S,NW,33,7,30.5,47,36,68.5,1020.4,1013.7,1017.05,5.3,16.2
2/04/2015,Ballarat,5.9,9.4,6.8,0.2,S,43,SSE,SSW,7,7,27.5,74,42,71,1023.9,1014.7,1019.3,4.5,16.7
3/04/2015,Ballarat,0.7,13.9,7.65,0,S,35,SSE,SW,13,17,28,84,36,66.5,1026.4,1018.8,1022.6,6,19.6
4/04/2015,Ballarat,6.6,13.9,7.3,0,NE,39,SE,WSW,13,13,7.5,85,34,65,1026.2,1020.9,1023.55,7.9,27.2
5/04/2015,Ballarat,3.9,14.2,10.25,0,NNW,46,SE,W,35,30,12.5,72,43,63.5,1022.2,1025.2,1023.7,7.3,24.5
6/04/2015,Ballarat,3.2,15.7,9.05,0,NW,35,SSE,W,6,24,12.5,82,35,86,1026.3,1022.9,1024.6,8.4,20.2
7/04/2015,Ballarat,1.1,13.8,9.45,0,SSE,33,SW,W,13,39,26.5,71,27,99,1027.4,1020.2,1023.8,6,16.6
8/04/2015,Ballarat,3.2,11.7,7.45,0.2,S,31,SE,WNW,22,28,29.5,33,34,99.5,1025.7,1024.9,1025.3,4.4,12.9
9/04/2015,Ballarat,2.5,11.8,7.45,0,NNE,26,ENE,S,20,26,21.5,98,29,82.5,1021.4,1025.3,1023.35,6.4,16.5
10/04/2015,Ballarat,2.6,9.7,7.15,0,N,50,SSW,NE,13,15,24,65,20,74,1017.6,1023.3,1020.45,4.7,21.1
11/04/2015,Ballarat,-1.1,9.2,6.15,0,SW,50,SSE,NW,17,19,11,70,29,73,1012.4,1018.8,1015.6,8.2,29
12/04/2015,Ballarat,2.5,8.5,4.05,0,S,50,E,SSE,19,19,25,77,26,75,1013.1,1013.8,1013.45,8.6,21.8
13/04/2015,Ballarat,1.4,8.8,5.5,0,S,44,N,N,13,13,8,50,37,94,1025.9,1006.8,1016.35,11,18.5
14/04/2015,Ballarat,3.1,8.3,5.1,0,SSE,30,SW,NE,9,13,18.5,61,30,66,1025.5,1017.1,1021.3,9.9,19.1
15/04/2015,Ballarat,-0.4,11.9,5.7,0.2,NNW,56,SSE,W,19,17,24.5,59,43,66.5,1020,1023.9,1021.95,9.2,25.8
16/04/2015,Ballarat,3.3,10.5,5.75,0,SSE,48,S,NNW,33,24,17,72,28,74.5,1016.7,1022.9,1019.8,8.3,28.4
17/04/2015,Ballarat,3,10.6,6.9,0,SE,43,ESE,SW,24,26,13.5,31,36,76.5,1020.6,1014.8,1017.7,4.1,29
18/04/2015,Ballarat,5.8,10.1,6.8,0,NNE,35,NNE,SE,6,24,17.5,25,33,78.5,1027.7,1017,1022.35,4,31.1
19/04/2015,Ballarat,3.6,10.3,7.95,0,ESE,43,SW,NE,15,26,20.5,34,50,76,1033.6,1021.2,1027.4,1.2,29
20/04/2015,Ballarat,3.3,11.6,6.95,0.2,SE,35,SE,WNW,9,15,32,36,24,70,1028.7,1028.1,1028.4,4.8,25.1
21/04/2015,Ballarat,3.9,8.3,7.45,0,ENE,44,E,S,7,9,26.5,79,21,66,1026.2,1031,1028.6,7.2,29.4
22/04/2015,Ballarat,3.6,10.5,6.1,0,WSW,39,SW,NNW,9,22,25,69,22,65,1025,1025.3,1025.15,5.2,24.8
23/04/2015,Ballarat,5.2,11.8,7.05,0,SSE,41,SSE,WNW,24,9,32.5,54,27,62.5,1018.6,1023.6,1021.1,6.8,23.4
24/04/2015,Ballarat,4.1,8.8,8.5,0,SSE,35,NE,SW,9,28,7.5,57,53,65,1014.5,1021.9,1018.2,6.6,25.5
25/04/2015,Ballarat,4.2,7.4,6.45,0,NE,37,SW,WSW,13,15,16,66,34,99,1019.5,1013,1016.25,6.5,27
26/04/2015,Ballarat,6.9,7.9,5.8,0,ENE,41,SSW,NNW,31,19,22,40,28,99,1023.3,1016,1019.65,7.1,29.3
27/04/2015,Ballarat,-1.2,11.8,7.4,1,WSW,44,SE,W,37,20,17,22,32,84,1029.3,1017.8,1023.55,5.9,28
28/04/2015,Ballarat,5,6.9,5.3,0.8,SSW,46,E,NW,13,20,22,31,21,79.5,1026.3,1024.6,1025.45,4.7,29
29/04/2015,Ballarat,2.8,12.3,5.95,0,S,22,E,N,6,26,17,71,25,79,1021.1,1027.6,1024.35,6.5,22.6
30/04/2015,Ballarat,3.7,11.2,7.55,0,N,28,NE,S,30,28,10,43,35,70,1016,1021.6,1018.8,6.3,24.1
1/05/2015,Ballarat,2.5,10.3,7.45,0,SSE,39,SE,SSE,35,17,23,25,23,82.5,1026.4,1017.2,1021.8,3,29.2
2/05/2015,Ballarat,6.7,11.2,6.4,0,SE,35,NE,N,9,13,28.5,21,24,76,1035.6,1018,1026.8,4.9,28
3/05/2015,Ballarat,2.7,7.2,8.95,0,SSE,43,N,W,7,24,10,23,27,73,1034.7,1028.6,1031.65,5.8,21.9
4/05/2015,Ballarat,1.8,7.9,4.95,0.2,SSE,50,WSW,WSW,22,30,27.5,72,28,83.5,1035.4,1034.2,1034.8,5.3,19.9
5/05/2015,Ballarat,4.4,8.5,4.85,0,SSE,50,WSW,S,20,24,37,66,53,67,1031.8,1032.2,1032,5.9,28.2
6/05/2015,Ballarat,5.9,5.2,6.45,0,S,44,SW,S,24,20,29.5,66,52,69,1025.6,1031.1,1028.35,4.4,29.2
7/05/2015,Ballarat,6.1,6.9,5.55,1.2,NW,35,S,SSE,17,13,22.5,48,35,79,1017.4,1027,1022.2,7.6,24.3
